Date,Tourney,Winner_name,Loser_name,Mrkt_Open_Time,W_MrkOp_odds,L_MrkOp_odds,Mrkt_Cls_Time,W_MrkCl_odds,L_MrkCl_odds,Curr_Mrkt_Time,W_Max_odds,Curr_Mrkt_Time,L_Max_odds
20170116,Australian Open,Daniel Evans,Marin Cilic,20170116 1636,5.3,1.23,20170118 0720,6.2,1.2,20170118 0720,6.2,20170116 1915,1.28
20170116,Australian Open,Gael Monfils,Alexandr Dolgopolov,20170118 0831,1.25,4.9,20170119 0455,1.22,5.3,20170118 1310,1.27,20170119 0431,5.4
20170116,Australian Open,Philipp Kohlschreiber,Donald Young,20170117 0906,1.38,3.65,20170119 0004,1.48,3.1,20170118 2357,1.49,20170117 0906,3.65
20170116,Australian Open,Alexander Zverev,Francis Tiafoe,20170117 0959,1.21,5.6,20170119 0601,1.18,6.4,20170118 1813,1.24,20170119 0601,6.4
20170116,Australian Open,Rafael Nadal,Marcos Baghdatis,20170118 0418,1.08,12.5,20170119 1049,1.11,9.8,20170119 0548,1.13,20170118 0418,12.5
20170116,Australian Open,Roberto Bautista Agut,Yoshihito Nishioka,20170117 1244,1.14,7.8,20170119 0142,1.08,15.0,20170117 1244,1.14,20170119 0140,15.0
20170116,Australian Open,David Ferrer,Ernesto Escobedo,20170117 1117,1.32,4.2,20170119 0217,1.25,4.9,20170117 1117,1.32,20170118 2254,4.9
20170116,Australian Open,Gilles Simon,Rogerio Dutra Silva,20170118 2011,1.11,10.0,20170119 0040,1.09,12.0,20170118 2011,1.11,20170119 0040,12.0
20170116,Australian Open,Milos Raonic,Gilles Muller,20170117 1221,1.26,4.8,20170119 0333,1.23,5.1,20170117 2020,1.29,20170119 0319,5.2
20170116,Australian Open,Dominic Thiem,Jordan Thompson,20170117 1111,1.37,3.7,20170119 0942,1.3,4.3,20170117 1111,1.37,20170119 0745,5.1
20170116,Australian Open,Benoit Paire,Fabio Fognini,20170117 1123,2.26,1.79,20170119 0643,2.28,1.78,20170118 1335,2.4,20170118 2317,1.91
20170116,Australian Open,Ivo Karlovic,Andrew Whittington,20170117 1214,1.27,4.8,20170119 0509,1.38,3.6,20170118 2138,1.44,20170117 1214,4.8
20170116,Australian Open,David Goffin,Radek Stepanek,20170117 0943,1.38,3.65,20170119 0433,1.24,5.4,20170117 1253,1.39,20170119 0433,5.4
20170116,Australian Open,Grigor Dimitrov,Hyeon Chung,20170117 1313,1.22,5.5,20170119 0137,1.14,8.4,20170117 1425,1.24,20170119 0000,8.8
20170116,Australian Open,Richard Gasquet,Carlos Berlocq,20170117 0947,1.08,13.5,20170119 0002,1.06,18.0,20170117 0959,1.1,20170118 2320,22.0
20170116,Australian Open,Pablo Carreno Busta,Kyle Edmund,20170117 1133,2.04,1.96,20170119 0002,2.2,1.83,20170118 1040,2.32,20170117 1133,1.96
20170116,Australian Open,Denis Istomin,Novak Djokovic,20170117 1233,50.0,1.02,20170119 0325,70.0,1.02,20170118 2246,95.0,20170117 1233,1.02
20170116,Australian Open,Andy Murray,Sam Querrey,20170118 1835,1.04,25.0,20170120 0439,1.05,22.0,20170119 1140,1.05,20170119 0606,26.0
20170116,Australian Open,Mischa Zverev,Malek Jaziri,20170118 0935,1.53,2.88,20170120 0404,2.3,1.77,20170120 0348,2.36,20170118 0935,2.88
20170116,Australian Open,Roger Federer,Tomas Berdych,20170118 0945,1.57,2.74,20170120 1033,1.57,2.72,20170119 1334,1.7,20170118 0945,2.74
20170116,Australian Open,Kei Nishikori,Lukas Lacko,20170119 0646,1.05,19.0,20170120 0846,1.05,19.0,20170119 2257,1.06,20170120 0800,21.0
20170116,Australian Open,Stanislas Wawrinka,Viktor Troicki,20170118 1122,1.2,6.0,20170120 0320,1.16,7.4,20170118 1122,1.2,20170120 0320,7.4
20170116,Australian Open,Andreas Seppi,Steve Darcis,20170118 1439,1.63,2.6,20170120 0256,1.81,2.2,20170120 0250,1.86,20170118 1439,2.6
20170116,Australian Open,Jo Wilfried Tsonga,Jack Sock,20170118 1640,1.61,2.64,20170120 0249,1.55,2.8,20170119 0822,1.72,20170120 0143,2.82
20170116,Australian Open,Daniel Evans,Bernard Tomic,20170118 1605,2.24,1.8,20170120 0703,2.58,1.64,20170120 0617,2.62,20170118 2319,1.9
20170116,Australian Open,Gael Monfils,Philipp Kohlschreiber,20170119 0846,1.37,3.75,20170121 0734,1.23,5.2,20170119 0846,1.37,20170121 0734,5.2
20170116,Australian Open,Rafael Nadal,Alexander Zverev,20170119 1408,1.5,3.0,20170121 0504,1.35,3.85,20170119 1408,1.5,20170121 0431,3.9
20170116,Australian Open,Roberto Bautista Agut,David Ferrer,20170119 0920,1.58,2.58,20170121 0439,1.51,2.96,20170120 1218,1.63,20170120 2243,3.0
20170116,Australian Open,Milos Raonic,Gilles Simon,20170120 0650,1.21,5.8,20170121 0734,1.2,5.9,20170120 0650,1.21,20170120 2220,6.2
20170116,Australian Open,Dominic Thiem,Benoit Paire,20170120 0754,1.28,4.5,20170121 0152,1.23,5.4,20170120 1148,1.29,20170121 0050,5.5
20170116,Australian Open,David Goffin,Ivo Karlovic,20170119 0920,1.38,3.65,20170121 0153,1.3,4.4,20170119 1057,1.39,20170120 2315,4.4
20170116,Australian Open,Grigor Dimitrov,Richard Gasquet,20170119 1054,1.73,2.38,20170121 1257,1.64,2.56,20170119 1411,1.76,20170121 0908,2.64
20170116,Australian Open,Denis Istomin,Pablo Carreno Busta,20170119 1012,3.15,1.47,20170121 0450,3.65,1.38,20170121 0440,3.75,20170119 1841,1.48
20170116,Australian Open,Mischa Zverev,Andy Murray,20170120 1157,21.0,1.05,20170122 0346,28.0,1.03,20170121 1653,32.0,20170120 1157,1.05
20170116,Australian Open,Roger Federer,Kei Nishikori,20170120 1302,1.69,2.44,20170122 0813,1.72,2.38,20170122 0813,1.72,20170121 1432,2.58
20170116,Australian Open,Stanislas Wawrinka,Andreas Seppi,20170120 1712,1.15,8.0,20170122 0438,1.11,9.6,20170120 1712,1.15,20170121 1226,10.0
20170116,Australian Open,Jo Wilfried Tsonga,Daniel Evans,20170120 1106,1.3,4.3,20170122 0549,1.26,5.0,20170120 1108,1.36,20170122 0211,5.5
20170116,Australian Open,Rafael Nadal,Gael Monfils,20170121 1220,1.38,3.65,20170123 0944,1.45,3.2,20170123 0704,1.46,20170121 1258,3.7
20170116,Australian Open,David Goffin,Dominic Thiem,20170121 0804,1.97,2.04,20170123 0218,1.72,2.38,20170121 0804,1.97,20170123 0154,2.38
20170116,Australian Open,Grigor Dimitrov,Denis Istomin,20170121 1709,1.14,8.0,20170123 0607,1.15,7.6,20170121 1950,1.16,20170122 1632,8.6
20170116,Australian Open,Roger Federer,Mischa Zverev,20170122 1315,1.12,8.6,20170124 0822,1.14,8.8,20170122 1408,1.14,20170123 2247,9.4
20170116,Australian Open,Stanislas Wawrinka,Jo Wilfried Tsonga,20170122 1335,1.65,2.54,20170124 0414,1.74,2.34,20170123 2120,1.75,20170122 1843,2.64
20170116,Australian Open,Rafael Nadal,Milos Raonic,20170123 1729,1.76,2.3,20170125 0831,1.77,2.3,20170125 0444,1.81,20170125 0622,2.38
20170116,Australian Open,Grigor Dimitrov,David Goffin,20170123 0933,1.77,2.5,20170125 0402,1.64,2.58,20170123 0933,1.77,20170123 1357,2.76
20170116,Australian Open,Roger Federer,Stanislas Wawrinka,20170124 1055,1.77,2.3,20170126 0830,1.57,2.74,20170124 1713,1.83,20170126 0604,2.8
20170116,Australian Open,Rafael Nadal,Grigor Dimitrov,20170125 1142,1.53,2.9,20170127 0845,1.42,3.4,20170125 1142,1.53,20170127 0744,3.6
20170116,Australian Open,Roger Federer,Rafael Nadal,20170127 1351,2.14,1.89,20170129 0830,2.24,1.79,20170129 0814,2.28,20170127 1351,1.89
20170109,Auckland,Jack Sock,Joao Sousa,20170113 1520,1.41,3.4,20170114 0143,1.47,3.1,20170113 2240,1.48,20170113 1640,3.5
20170109,Auckland,Joao Sousa,Marcos Baghdatis,20170112 1007,2.34,1.75,20170113 0403,2.2,1.81,20170112 1152,2.4,20170113 0154,1.87
20170109,Auckland,Jack Sock,Steve Johnson,20170112 1213,1.63,2.58,20170113 0534,1.61,2.62,20170112 2021,1.68,20170113 0027,2.66
20170109,Auckland,Marcos Baghdatis,Jiri Vesely,20170111 1308,1.77,2.28,20170112 0314,1.83,2.2,20170112 0236,1.84,20170111 2022,2.34
20170109,Auckland,Joao Sousa,Robin Haase,20170111 1220,1.83,2.22,20170111 2326,1.72,2.38,20170111 1933,1.87,20170111 2307,2.44
20170109,Auckland,Jack Sock,Jeremy Chardy,20170111 1658,1.45,3.2,20170112 0539,1.45,3.25,20170111 1721,1.46,20170111 2330,3.5
20170109,Auckland,Steve Johnson,John Isner,20170111 1106,2.54,1.65,20170112 0055,2.6,1.62,20170112 0049,2.62,20170111 1654,1.7
20170109,Auckland,Jiri Vesely,Jose Rubin Statham,20170111 0037,1.25,5.0,20170111 0145,1.09,12.0,20170111 0037,1.25,20170111 0122,18.0
20170109,Auckland,Marcos Baghdatis,Dustin Brown,20170110 1332,1.52,2.92,20170111 0402,1.52,2.92,20170110 1843,1.57,20170111 0155,2.94
20170109,Auckland,Robin Haase,David Ferrer,20170109 0739,4.9,1.26,20170110 2330,4.9,1.26,20170109 0739,4.9,20170110 0700,1.32
20170109,Auckland,Joao Sousa,Brydan Klein,20170110 1939,1.35,3.85,20170110 2122,1.31,4.3,20170110 1939,1.35,20170110 2122,4.3
20170109,Auckland,Jack Sock,Ryan Harrison,20170110 1502,1.47,3.1,20170111 0648,1.46,3.15,20170110 2204,1.49,20170110 1558,3.25
20170109,Auckland,Steve Johnson,Yen Hsun Lu,20170110 1006,1.93,2.06,20170110 2327,1.81,2.24,20170110 1006,1.93,20170110 2327,2.24
20170109,Auckland,John Isner,Malek Jaziri,20170109 2119,1.27,4.8,20170111 0142,1.22,5.1,20170110 1747,1.29,20170111 0129,5.3
20170109,Auckland,Jiri Vesely,Horacio Zeballos,20170108 0225,1.49,3.05,20170109 0259,1.47,3.1,20170108 2236,1.5,20170109 0217,3.3
20170109,Auckland,Dustin Brown,Michael Mmoh,20170108 0553,1.44,3.3,20170109 0745,2.02,1.98,20170109 0632,2.12,20170108 0553,3.3
20170109,Auckland,Marcos Baghdatis,Adrian Mannarino,20170108 2123,2.48,1.67,20170110 0639,2.38,1.69,20170108 2125,2.5,20170109 2057,1.78
20170109,Auckland,Robin Haase,Finn Tearney,20170108 1549,1.17,6.8,20170109 0106,1.18,6.6,20170108 2129,1.21,20170108 2235,7.4
20170109,Auckland,Brydan Klein,Facundo Bagnis,20170108 1922,1.89,2.12,20170109 2335,2.14,1.87,20170109 2045,2.26,20170108 1922,2.12
20170109,Auckland,Feliciano Lopez,Michael Venus,20170108 2225,1.1,12.5,20170109 0536,1.09,12.5,20170108 2225,1.1,20170108 2236,13.5
20170109,Auckland,Jeremy Chardy,Artem Sitak,20170109 0816,1.08,12.0,20170110 0902,1.1,10.5,20170110 0601,1.15,20170109 1232,12.5
20170109,Auckland,Steve Johnson,Stephane Robert,20170107 1511,1.5,3.0,20170108 2333,1.34,3.9,20170107 1511,1.5,20170108 2327,4.0
20170109,Auckland,Malek Jaziri,Diego Sebastian Schwartzman,20170107 1142,2.28,1.79,20170108 2236,2.7,1.61,20170108 1533,2.86,20170107 1142,1.79
20170109,Sydney,Gilles Muller,Daniel Evans,20170113 1418,1.58,2.7,20170114 0837,1.51,2.92,20170113 1603,1.64,20170114 0837,2.92
20170109,Sydney,Daniel Evans,Dominic Thiem,20170111 2046,4.2,1.3,20170112 0737,4.2,1.32,20170111 2221,4.5,20170112 0727,1.32
20170109,Sydney,Andrey Kuznetsov,Pablo Carreno Busta,20170111 1524,2.2,1.84,20170112 0307,2.18,1.83,20170111 1734,2.26,20170111 1717,1.87
20170109,Sydney,Gilles Muller,Pablo Cuevas,20170111 1552,1.67,2.5,20170112 0113,1.69,2.44,20170111 2146,1.71,20170111 1556,2.56
20170109,Sydney,Dominic Thiem,Gastao Elias,20170110 1024,1.17,6.8,20170111 1014,1.16,7.0,20170110 2206,1.18,20170111 0929,7.0
20170109,Sydney,Daniel Evans,Marcel Granollers,20170110 1105,2.44,1.7,20170111 0347,2.14,1.89,20170110 1105,2.44,20170110 1400,2.0
20170109,Sydney,Pablo Carreno Busta,Mischa Zverev,20170110 1108,1.98,2.02,20170111 0213,2.1,1.88,20170111 0023,2.18,20170110 1358,2.04
20170109,Sydney,Andrey Kuznetsov,Alex De Minaur,20170110 0728,1.4,3.5,20170111 0649,1.34,3.85,20170110 1540,1.43,20170111 0649,3.85
20170109,Sydney,Philipp Kohlschreiber,Jordan Thompson,20170110 1136,1.5,3.0,20170111 0309,1.63,2.6,20170111 0300,1.67,20170110 1136,3.0
20170109,Sydney,Viktor Troicki,Paolo Lorenzi,20170116 1051,1.32,4.2,20170118 0404,1.26,4.8,20170116 1921,1.36,20170117 2243,4.8
20170109,Sydney,Gilles Muller,Matthew Barton,20170110 1300,1.35,3.9,20170111 0056,1.36,3.9,20170110 1652,1.37,20170110 1300,3.9
20170109,Sydney,Pablo Cuevas,Nicolas Mahut,20170108 1956,2.04,1.96,20170111 0009,2.34,1.73,20170110 1122,2.42,20170108 1956,1.96
20170109,Sydney,Gastao Elias,Christopher Oconnell,20170108 1624,1.65,2.52,20170109 0246,1.83,2.14,20170109 0201,1.95,20170108 2240,2.7
20170109,Sydney,Daniel Evans,Thiago Monteiro,20170108 1339,1.45,3.2,20170109 0158,1.56,2.9,20170109 0006,1.59,20170108 1339,3.2
20170109,Sydney,Marcel Granollers,Santiago Giraldo,20170109 1732,1.63,2.58,20170110 0523,1.78,2.28,20170110 0523,1.78,20170109 1732,2.58
20170109,Sydney,Mischa Zverev,Nicolas Almagro,20170107 1006,2.04,1.96,20170110 0209,1.95,2.06,20170108 0230,2.14,20170109 1205,2.16
20170109,Sydney,Alex De Minaur,Benoit Paire,20170108 2226,2.72,1.58,20170110 0108,2.62,1.61,20170109 1240,2.86,20170109 2245,1.65
20170109,Sydney,Andrey Kuznetsov,Martin Klizan,20170108 1735,1.46,3.15,20170110 0132,1.48,3.0,20170108 2207,1.5,20170108 1735,3.15
20170109,Sydney,Philipp Kohlschreiber,Fabio Fognini,20170108 0456,1.82,2.2,20170109 0706,1.63,2.58,20170108 0456,1.82,20170109 0706,2.58
20170109,Sydney,Jordan Thompson,Nikoloz Basilashvili,20170110 0607,1.52,2.9,20170110 0643,1.64,2.58,20170110 0643,1.64,20170110 0642,2.92
20170109,Sydney,Paolo Lorenzi,Florian Mayer,20170108 0603,1.95,1.98,20170109 0524,2.12,1.89,20170108 2251,2.2,20170108 0608,2.08
20170109,Sydney,Gilles Muller,Alexandr Dolgopolov,20170107 1008,1.71,2.38,20170110 0305,1.55,2.88,20170108 0549,1.72,20170110 0305,2.88
20170109,Sydney,Matthew Barton,Kyle Edmund,20170108 0934,3.95,1.33,20170109 0033,4.2,1.31,20170108 2238,4.3,20170108 1145,1.37
20170109,Sydney,Nicolas Mahut,Thomaz Bellucci,20170107 2307,1.69,2.44,20170108 0504,1.71,2.42,20170108 0307,1.78,20170107 2307,2.44
20170109,Sydney,Daniel Evans,Andrey Kuznetsov,20170112 1243,2.68,1.6,20170113 0933,2.56,1.63,20170112 1243,2.68,20170113 0844,1.65
20170109,Sydney,Gilles Muller,Viktor Troicki,20170112 0428,2.2,1.84,20170113 0459,2.3,1.74,20170113 0242,2.56,20170112 0428,1.84
20170102,Brisbane,Grigor Dimitrov,Kei Nishikori,20170107 0740,2.84,1.54,20170108 0908,2.86,1.53,20170107 1816,3.0,20170107 1349,1.6
20170102,Brisbane,Grigor Dimitrov,Milos Raonic,20170106 1613,2.82,1.54,20170107 0505,3.15,1.46,20170107 0505,3.15,20170106 2033,1.55
20170102,Brisbane,Kei Nishikori,Stanislas Wawrinka,20170106 0823,1.71,2.42,20170107 0303,1.6,2.66,20170106 1617,1.78,20170107 0252,2.7
20170102,Brisbane,Milos Raonic,Rafael Nadal,20170105 1456,2.76,1.56,20170106 0918,2.42,1.7,20170105 1920,2.78,20170106 0901,1.7
20170102,Brisbane,Grigor Dimitrov,Dominic Thiem,20170105 1012,1.89,2.12,20170106 0633,1.74,2.34,20170105 1134,1.9,20170106 0616,2.44
20170102,Brisbane,Kei Nishikori,Jordan Thompson,20170104 1211,1.24,5.3,20170106 0407,1.15,7.2,20170104 1211,1.24,20170106 0405,7.4
20170102,Brisbane,Stanislas Wawrinka,Kyle Edmund,20170104 2323,1.32,4.2,20170106 0015,1.32,4.1,20170105 1257,1.34,20170104 2323,4.2
20170102,Brisbane,Milos Raonic,Diego Sebastian Schwartzman,20170104 1613,1.18,6.4,20170105 0535,1.15,7.8,20170104 1613,1.18,20170105 0524,8.2
20170102,Brisbane,Rafael Nadal,Mischa Zverev,20170119 1408,1.5,3.0,20170121 0504,1.35,3.85,20170119 1408,1.5,20170121 0431,3.9
20170102,Brisbane,Dominic Thiem,Samuel Groth,20170104 2152,1.23,5.6,20170105 0229,1.24,5.3,20170105 0020,1.25,20170104 2152,5.6
20170102,Brisbane,Grigor Dimitrov,Nicolas Mahut,20170103 1054,1.33,4.0,20170105 0110,1.21,5.8,20170103 1054,1.33,20170105 0110,5.8
20170102,Brisbane,Jordan Thompson,David Ferrer,20170103 0411,4.7,1.27,20170104 0630,5.4,1.22,20170103 2205,5.5,20170103 1125,1.3
20170102,Brisbane,Kei Nishikori,Jared Donaldson,20170103 1808,1.14,7.4,20170104 0349,1.13,8.6,20170103 1934,1.16,20170104 0105,10.5
20170102,Brisbane,Kyle Edmund,Lucas Pouille,20170103 1018,2.66,1.6,20170104 0654,2.74,1.58,20170103 2012,2.84,20170104 0530,1.64
20170102,Brisbane,Stanislas Wawrinka,Viktor Troicki,20170118 1122,1.2,6.0,20170120 0320,1.16,7.4,20170118 1122,1.2,20170120 0320,7.4
20170102,Brisbane,Diego Sebastian Schwartzman,Sam Querrey,20170102 0759,2.32,1.75,20170103 0841,2.32,1.75,20170102 2231,2.46,20170103 0535,1.78
20170102,Brisbane,Mischa Zverev,Alex De Minaur,20170102 2357,1.58,2.72,20170103 0709,1.48,3.05,20170102 2357,1.58,20170103 0009,3.15
20170102,Brisbane,Rafael Nadal,Alexandr Dolgopolov,20170101 1000,1.2,6.0,20170103 1227,1.16,7.6,20170101 2202,1.21,20170103 1128,7.6
20170102,Brisbane,Samuel Groth,Pierre Hugues Herbert,20170102 0516,2.46,1.68,20170103 0243,2.38,1.72,20170102 2241,2.54,20170103 0243,1.72
20170102,Brisbane,Nicolas Mahut,Stephane Robert,20170101 1817,1.59,2.7,20170102 0057,1.64,2.56,20170101 2246,1.66,20170101 1817,2.7
20170102,Brisbane,Grigor Dimitrov,Steve Johnson,20170101 1524,1.48,3.05,20170102 1057,1.47,3.1,20170101 1527,1.5,20170102 1019,3.25
20170102,Brisbane,David Ferrer,Bernard Tomic,20161231 2032,1.92,2.08,20170102 0239,2.08,1.92,20170101 2017,2.2,20161231 2032,2.08
20170102,Brisbane,Jordan Thompson,Elias Ymer,20161231 1633,1.34,3.85,20170101 0637,1.34,3.95,20161231 2350,1.35,20170101 0637,3.95
20170102,Brisbane,Jared Donaldson,Gilles Muller,20170102 2004,2.88,1.53,20170103 0221,3.1,1.49,20170103 0133,3.1,20170102 2104,1.54
20170102,Brisbane,Lucas Pouille,Gilles Simon,20170101 0955,1.99,2.02,20170103 0515,2.14,1.87,20170103 0515,2.14,20170102 1228,2.14
20170102,Brisbane,Kyle Edmund,Ernesto Escobedo,20170101 1818,1.43,3.6,20170101 2333,1.42,3.45,20170101 1818,1.43,20170101 1818,3.6
20170102,Brisbane,Viktor Troicki,Yoshihito Nishioka,20170101 1818,1.54,2.86,20170102 0838,1.54,2.82,20170102 0734,1.55,20170101 1818,2.86
20170102,Chennai,Roberto Bautista Agut,Daniil Medvedev,20170107 1723,1.4,3.5,20170108 1141,1.29,4.4,20170107 1723,1.4,20170108 1141,4.4
20170102,Chennai,Daniil Medvedev,Dudi Sela,20170106 1633,1.68,2.46,20170107 1144,1.72,2.38,20170107 1043,1.76,20170106 1857,2.48
20170102,Chennai,Roberto Bautista Agut,Benoit Paire,20170106 1743,2.4,1.71,20170107 1403,1.47,3.1,20170106 1743,2.4,20170107 1355,3.2
20170102,Chennai,Daniil Medvedev,Jozef Kovalik,20170104 2156,1.56,2.76,20170106 1136,1.48,3.05,20170105 2046,1.6,20170106 1059,3.15
20170102,Chennai,Benoit Paire,Aljaz Bedene,20170105 1906,1.82,2.22,20170106 1343,1.74,2.36,20170105 1906,1.82,20170106 1321,2.38
20170102,Chennai,Roberto Bautista Agut,Mikhail Youzhny,20170105 2328,1.33,4.0,20170106 1503,1.28,4.6,20170105 2328,1.33,20170106 1503,4.6
20170102,Chennai,Jozef Kovalik,Marin Cilic,20170104 0550,9.2,1.12,20170104 1139,9.6,1.12,20170104 0959,10.0,20170104 0550,1.12
20170102,Chennai,Daniil Medvedev,Yen Hsun Lu,20170103 1820,2.32,1.76,20170104 1134,2.5,1.65,20170104 0813,2.62,20170103 1820,1.76
20170102,Chennai,Dudi Sela,Hyeon Chung,20170102 1710,2.12,1.9,20170104 1449,3.05,1.49,20170104 1445,3.2,20170102 1710,1.9
20170102,Chennai,Benoit Paire,Yuki Bhambri,20170104 1758,1.55,2.76,20170105 1316,1.51,2.96,20170104 2011,1.56,20170105 1316,2.96
20170102,Chennai,Aljaz Bedene,Martin Klizan,20170103 2250,1.75,2.32,20170105 1331,1.66,2.5,20170103 2250,1.75,20170105 0934,2.58
20170102,Chennai,Mikhail Youzhny,Renzo Olivo,20170104 1906,1.33,4.0,20170105 1140,1.38,3.6,20170105 0955,1.39,20170104 1906,4.0
20170102,Chennai,Roberto Bautista Agut,Rogerio Dutra Silva,20170103 2301,1.17,7.4,20170105 1120,1.14,7.8,20170103 2301,1.17,20170105 0005,8.6
20170102,Chennai,Jozef Kovalik,Gastao Elias,20170102 1041,1.56,2.8,20170102 1252,1.59,2.62,20170102 1145,1.6,20170102 1041,2.8
20170102,Chennai,Daniil Medvedev,Thiago Monteiro,20170101 2122,1.25,5.0,20170102 1143,1.28,4.6,20170102 1143,1.28,20170101 2122,5.0
20170102,Chennai,Steve Darcis,Nikola Mektic,20170101 2133,1.28,4.6,20170102 1114,1.26,4.9,20170101 2133,1.28,20170102 0922,4.9
20170102,Chennai,Dudi Sela,Damir Dzumhur,20170101 2030,2.1,1.9,20170102 1131,2.14,1.87,20170101 2030,2.16,20170101 2200,1.95
20170102,Chennai,Hyeon Chung,Borna Coric,20170102 0259,1.79,2.26,20170102 1342,1.9,2.1,20170102 1331,1.96,20170102 0535,2.3
20170102,Chennai,Benoit Paire,Konstantin Kravchuk,20170102 1103,1.54,2.84,20170103 1316,1.55,2.68,20170102 2236,1.57,20170102 1103,2.84
20170102,Chennai,Yuki Bhambri,Ramkumar Ramanathan,20170101 1852,1.62,2.62,20170103 1318,1.44,3.2,20170101 1852,1.62,20170103 0927,3.25
20170102,Chennai,Mikhail Youzhny,Saketh Myneni,20170103 1151,1.43,3.35,20170103 1425,1.45,3.35,20170103 1241,1.45,20170103 1151,3.35
20170102,Chennai,Renzo Olivo,Casper Ruud,20170103 0604,1.97,2.02,20170103 1132,1.98,2.06,20170103 0944,1.99,20170103 0845,2.06
20170102,Chennai,Rogerio Dutra Silva,Dusan Lajovic,20170103 0905,3.35,1.42,20170103 0953,3.4,1.43,20170103 0953,3.4,20170103 0953,1.43
20170102,Doha,Novak Djokovic,Andy Murray,20170106 1920,2.22,1.81,20170107 1514,2.32,1.75,20170106 2259,2.44,20170106 1920,1.81
20170102,Doha,Andy Murray,Tomas Berdych,20170105 2338,1.18,6.2,20170106 1702,1.18,6.4,20170106 1652,1.19,20170106 1042,7.4
20170102,Doha,Novak Djokovic,Fernando Verdasco,20170113 1011,1.1,11.0,20170117 0815,1.08,15.0,20170113 1011,1.1,20170113 2033,15.0
20170102,Doha,Andy Murray,Nicolas Almagro,20170104 2245,1.09,12.0,20170105 1626,1.06,18.0,20170104 2245,1.09,20170105 1626,18.0
20170102,Doha,Tomas Berdych,Jo Wilfried Tsonga,20170104 2214,2.38,1.73,20170105 1901,2.28,1.79,20170105 0442,2.46,20170105 1814,1.82
20170102,Doha,Fernando Verdasco,Ivo Karlovic,20170104 2110,1.9,2.1,20170105 1243,1.87,2.16,20170105 0942,1.98,20170104 2211,2.2
20170102,Doha,Novak Djokovic,Radek Stepanek,20170105 1115,1.04,26.0,20170105 1429,1.03,29.0,20170105 1115,1.04,20170105 1254,29.0
20170102,Doha,Andy Murray,Gerald Melzer,20170103 2319,1.02,34.0,20170104 1616,1.02,46.0,20170104 1314,1.03,20170104 1408,46.0
20170102,Doha,Nicolas Almagro,Philipp Kohlschreiber,20170103 2158,2.66,1.6,20170104 1238,2.52,1.65,20170103 2158,2.66,20170104 1050,1.69
20170102,Doha,Tomas Berdych,Jiri Vesely,20170104 1036,1.35,3.85,20170104 1428,1.36,3.7,20170104 1417,1.38,20170104 1412,4.1
20170102,Doha,Ivo Karlovic,Karen Khachanov,20170103 2111,1.84,2.2,20170104 1647,1.7,2.42,20170103 2111,1.84,20170104 1405,2.46
20170102,Doha,Fernando Verdasco,David Goffin,20170103 0818,3.5,1.42,20170104 1240,3.8,1.35,20170104 1229,4.0,20170103 2149,1.45
20170102,Doha,Radek Stepanek,Arthur De Greef,20170104 0643,1.3,4.3,20170104 1238,1.25,5.0,20170104 0643,1.3,20170104 1219,5.0
20170102,Doha,Novak Djokovic,Horacio Zeballos,20170103 2214,1.03,34.0,20170104 1447,1.02,44.0,20170103 2214,1.03,20170104 1428,46.0
20170102,Doha,Andy Murray,Jeremy Chardy,20170103 1055,1.06,19.5,20170103 1602,1.07,16.5,20170103 1545,1.07,20170103 1055,19.5
20170102,Doha,Gerald Melzer,Paul Henri Mathieu,20170101 0920,2.24,1.81,20170103 1235,2.2,1.83,20170103 0708,2.34,20170103 1232,1.84
20170102,Doha,Nicolas Almagro,Paolo Lorenzi,20170101 1517,1.87,2.16,20170102 1400,1.75,2.28,20170101 1517,1.87,20170102 1317,2.32
20170102,Doha,Philipp Kohlschreiber,Malek Jaziri,20170101 2347,1.46,3.2,20170103 1236,1.45,3.2,20170103 1026,1.47,20170103 0855,3.25
20170102,Doha,Tomas Berdych,Alessandro Giannessi,20170101 2345,1.1,11.0,20170103 1726,1.1,10.0,20170102 1707,1.12,20170102 1705,12.0
20170102,Doha,Jiri Vesely,Anil Yuksel,20170101 1651,1.14,7.8,20170102 1042,1.1,11.0,20170101 1651,1.14,20170102 1042,11.0
20170102,Doha,Dustin Brown,Facundo Bagnis,20170102 0023,1.41,3.4,20170102 1148,1.41,3.5,20170102 0819,1.44,20170102 0816,3.5
20170102,Doha,Ivo Karlovic,Illya Marchenko,20170101 1257,1.52,2.92,20170103 1437,1.43,3.35,20170101 1257,1.52,20170103 1419,3.35
20170102,Doha,Fernando Verdasco,Vasek Pospisil,20170102 1112,1.87,2.14,20170102 1826,1.87,2.16,20170102 1511,1.92,20170102 1803,2.18
20170102,Doha,David Goffin,Robin Haase,20170102 0514,15.5,1.07,20170102 1627,1.17,7.0,20170102 0514,15.5,20170102 1627,7.0
20170102,Doha,Radek Stepanek,Marcos Baghdatis,20170102 0720,2.42,1.71,20170102 1651,2.4,1.7,20170102 0731,2.44,20170102 1246,1.8
20170102,Doha,Arthur De Greef,Mohamed Safwat,20170102 0937,2.74,1.58,20170102 1700,2.52,1.64,20170102 0937,2.74,20170102 1622,1.69
20170102,Doha,Horacio Zeballos,Florian Mayer,20170102 0517,2.5,1.67,20170102 1436,2.66,1.6,20170102 1427,2.72,20170102 0517,1.67
